position.x,id,avg_type,pass_yds,pass_yds_sd,pass_tds,pass_tds_sd,pass_int,pass_int_sd,rush_yds,rush_yds_sd,rush_tds,rush_tds_sd,fumbles_lost,fumbles_lost_sd,rec,rec_sd,rec_yds,rec_yds_sd,rec_tds,rec_tds_sd,return_tds,return_tds_sd,dst_int,dst_int_sd,dst_fum_rec,dst_fum_rec_sd,dst_sacks,dst_sacks_sd,fg_0019,fg_0019_sd,fg_2029,fg_2029_sd,fg_3039,fg_3039_sd,fg_4049,fg_4049_sd,fg_50,fg_50_sd,xp,xp_sd,dst_safety,dst_safety_sd,dst_td,dst_td_sd,idp_solo,idp_solo_sd,idp_asst,idp_asst_sd,idp_pd,idp_pd_sd,idp_int,idp_int_sd,idp_fum_force,idp_fum_force_sd,idp_fum_rec,idp_fum_rec_sd,idp_td,idp_td_sd,first_name,last_name,team,position.y,age,exp
RB,15720,robust,NA,NA,NA,NA,NA,NA,124.05,33.50675999999999,1.05,0.14825999999999995,0.5,0.2965199999999999,6.65,1.9273799999999996,54.4,9.192120000000005,0.7065901360544218,0.2965199999999999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hassan,Haskins,LAC,RB,26,-2
RB,15720,weighted,NA,NA,NA,NA,NA,NA,130.24822695035462,50.20458146424487,1.151063829787234,0.21213203435596428,0.600709219858156,0.14142135623730948,5.575886524822695,4.808326112068523,49.89361702127659,21.213203435596423,0.8123775751435326,0.1600610758094039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hassan,Haskins,LAC,RB,26,-2
RB,17337,average,NA,NA,NA,NA,NA,NA,86,94.75230867899737,0.5,0.7071067811865476,0,0,2.9,0.14142135623730964,24.5,6.363961030678928,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zavier,Scott,MIN,RB,26,-3
RB,17337,robust,NA,NA,NA,NA,NA,NA,86,99.3342,0.5,0.7413,0,0,2.9,0.14826000000000011,24.5,6.6716999999999995,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zavier,Scott,MIN,RB,26,-3
RB,17337,weighted,NA,NA,NA,NA,NA,NA,19,NA,0,NA,0,NA,2.8,NA,20,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zavier,Scott,MIN,RB,26,-3
RB,15723,average,NA,NA,NA,NA,NA,NA,141.46,67.8134057543197,0.74,0.433589667773576,0,0,7.9,2.842534080710379,56.88,20.752638386479923,0.028430232558139538,0.04397536215899311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ty,Chandler,MIN,RB,27,-2
RB,15723,robust,NA,NA,NA,NA,NA,NA,130,48.48102,0.85,0,0,0,8,3.5582400000000005,58,26.686799999999998,0.02107558139534884,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ty,Chandler,MIN,RB,27,-2
RB,15723,weighted,NA,NA,NA,NA,NA,NA,148.8255395683453,70.27051819378617,0.7446043165467626,0.5039915510367098,0,0,8.543525179856113,2.5808641292835532,61.769784172661865,18.612416079107767,0.010613602141542581,0.021144584525246868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ty,Chandler,MIN,RB,27,-2
RB,16608,average,NA,NA,NA,NA,NA,NA,89,73.91210996852952,0.5333333333333333,0.5033222956847166,0,0,4.133333333333334,1.205542754668342,22.3,6.509224224129938,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,George,Holani,SEA,RB,26,-4
RB,16608,robust,NA,NA,NA,NA,NA,NA,91.25,88.95599999999999,0.55,0.59304,0,0,4.1,1.4826,22.2,8.747339999999998,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,George,Holani,SEA,RB,26,-4
